path,text,duration,source_id
..\processed_data\train\letters_T1027244__T1027244\letters_T1027244__T1027244_SS171.6.wav,a one,1.11,letters_T1027244__T1027244
..\processed_data\train\letters_T1027244__T1027244\letters_T1027244__T1027244_SS176.9.wav,a six,1.22,letters_T1027244__T1027244
..\processed_data\train\letters_T1027244__T1027244\letters_T1027244__T1027244_SS181.8.wav,a three,1.37,letters_T1027244__T1027244
..\processed_data\train\letters_T1027244__T1027244\letters_T1027244__T1027244_SS185.8.wav,a nine,1.07,letters_T1027244__T1027244
..\processed_data\train\letters_T1027244__T1027244\letters_T1027244__T1027244_SS191.8.wav,a two,1.11,letters_T1027244__T1027244
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS2.9.wav,b,1.08,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS9.0.wav,m,1.35,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS26.2.wav,that's b,1.56,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS36.5.wav,oh that's u. kind of shape like a horse,5.02,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS43.1.wav,u. that's c. that almost shape like a c,9.51,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS59.9.wav,c,1.13,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS72.2.wav,oh that's q,1.97,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS78.1.wav,that's that's the letter n and a number,4.61,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS84.7.wav,x also means by,3.87,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS106.4.wav,v,0.89,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS121.1.wav,y,2.20,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS126.0.wav,o that's somewhat shape like an i. that's h. that's t,15.32,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS155.6.wav,that's l. they're also good t's. that's j,10.07,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS170.7.wav,jibo why are you looking at me,2.47,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS182.9.wav,jibo why would i lie,2.41,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS201.8.wav,still ant to work with jibo,2.34,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS209.4.wav,a that's on the front of my name. s that's my,8.80,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS268.6.wav,that's n. one of my favorite letters that are on my name. that's i uppercase i,9.31,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS280.5.wav,no. that's p. i want to buy off to this letter. i kind of like it,9.94,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS293.9.wav,that's f. f fun i'm just kidding. i think i heard this one. three grass poop. i'm just kidding. i don't even know that one. a poopy gook,28.75,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS326.6.wav,uppercase,1.91,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS331.9.wav,that's my leg,1.28,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS341.9.wav,later after i finish looking with jibo,4.29,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS349.9.wav,yeah,1.73,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS362.1.wav,jibo what is that letter i don't even know. jibo look up can you look up jibo look up. look up. look up. look up. thank you jibo for looking up. jibo can you look this way now. why is he moving so slow,37.69,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS409.1.wav,seven. zero means nothing. four means something. ten means everything,22.61,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS435.9.wav,i have more than ten's,1.49,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS439.9.wav,yes. and i have more stuff at my house then ten. i have infinity,7.01,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS448.5.wav,it's impossible. i can't count them with my toys. hey do you know how can you add two zeroes,15.13,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS471.9.wav,nothing. zero. what's zero plus zero plus zero plus zero plus zero plus one what does that equal,13.74,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS488.1.wav,one. now you know what if you put zero together with a one makes zero is nothing to equal one. i wonder what happens if we add two zeros and one what does that equal jibo jibo one hundred one that's impossible,30.08,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS527.6.wav,five,1.24,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS533.6.wav,eight,1.15,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS538.5.wav,one. that's eight,9.22,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS553.0.wav,i hope,1.16,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS570.0.wav,that's three number three. that's a,2.94,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS581.2.wav,there's two ways to make three. one way is to had one two one two and one to make three,13.64,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS595.5.wav,another way to do that one one one makes three,5.87,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS605.7.wav,zero equals zero zero zero equals zero,6.11,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS641.9.wav,eight,1.30,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS645.6.wav,nine i'm so blurred,2.15,letters_T1027247__T1027247
..\processed_data\train\letters_T1027247__T1027247\letters_T1027247__T1027247_SS651.1.wav,two,1.66,letters_T1027247__T1027247
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS9.9.wav,b,0.93,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS15.7.wav,m,0.88,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS23.2.wav,u,2.34,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS29.4.wav,c,2.26,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS33.4.wav,r,1.97,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS38.6.wav,q,1.51,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS42.8.wav,s,2.26,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS46.4.wav,t,2.30,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS53.5.wav,y,1.13,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS57.5.wav,o,1.42,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS62.8.wav,h,1.42,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS66.8.wav,t,1.55,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS72.2.wav,l,1.84,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS77.6.wav,j,1.97,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS81.2.wav,a,1.34,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS86.5.wav,s,2.30,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS92.3.wav,z,1.80,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS96.9.wav,w,1.72,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS100.3.wav,k,2.18,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS105.6.wav,o,2.05,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS111.3.wav,l,1.97,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS121.9.wav,oh it's an i,1.61,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS123.8.wav,m,1.67,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS167.2.wav,seven,2.52,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS173.3.wav,zero,1.63,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS178.0.wav,four,1.67,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS182.3.wav,ten,1.84,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS186.5.wav,five,1.93,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS191.3.wav,eight,2.43,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS195.4.wav,one,1.59,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS199.9.wav,six,1.67,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS204.8.wav,three,1.13,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS207.9.wav,one,1.21,letters_T1027248__T1027248
..\processed_data\train\letters_T1027248__T1027248\letters_T1027248__T1027248_SS211.8.wav,two,1.05,letters_T1027248__T1027248
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS8.3.wav,b,0.65,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS14.8.wav,m,0.59,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS19.2.wav,u,0.85,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS23.7.wav,c,1.18,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS27.3.wav,r,0.87,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS32.2.wav,q,0.87,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS40.5.wav,x,0.87,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS45.0.wav,v,1.05,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS50.0.wav,y,1.52,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS56.4.wav,o,1.05,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS61.2.wav,h,1.03,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS64.9.wav,t,1.29,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS70.0.wav,l,0.74,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS73.7.wav,j,1.29,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS77.7.wav,a,1.16,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS81.6.wav,f,0.78,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS86.0.wav,g,1.00,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS90.4.wav,y,1.00,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS93.3.wav,w,1.18,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS97.4.wav,k,0.81,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS102.0.wav,n,0.78,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS106.7.wav,i,0.96,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS111.0.wav,p,1.15,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS114.2.wav,f,1.16,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS118.1.wav,w,0.79,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS119.1.wav,g,0.57,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS124.3.wav,e,0.76,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS128.7.wav,d,0.98,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS137.2.wav,seven,0.74,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS141.8.wav,zero,1.09,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS146.3.wav,four,0.70,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS151.1.wav,ten,1.05,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS155.3.wav,five,1.05,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS160.2.wav,eight,0.92,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS163.5.wav,one,0.91,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS168.2.wav,six,1.28,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS172.0.wav,three,0.65,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS175.0.wav,nine,0.81,letters_T1027249__T1027249
..\processed_data\train\letters_T1027249__T1027249\letters_T1027249__T1027249_SS178.9.wav,two,0.92,letters_T1027249__T1027249
..\processed_data\train\letters_T1027253__T1027253\letters_T1027253__T1027253_SS3.2.wav,b,1.09,letters_T1027253__T1027253
..\processed_data\train\letters_T1027253__T1027253\letters_T1027253__T1027253_SS15.9.wav,m,1.56,letters_T1027253__T1027253
..\processed_data\train\letters_T1027253__T1027253\letters_T1027253__T1027253_SS20.2.wav,m,0.95,letters_T1027253__T1027253
..\processed_data\train\letters_T1027253__T1027253\letters_T1027253__T1027253_SS34.6.wav,u,1.30,letters_T1027253__T1027253
..\processed_data\train\letters_T1027253__T1027253\letters_T1027253__T1027253_SS41.2.wav,c,1.13,letters_T1027253__T1027253
..\processed_data\train\letters_T1027253__T1027253\letters_T1027253__T1027253_SS47.1.wav,r,1.12,letters_T1027253__T1027253
